LABM_CODE,LABP_CODE,LABM_NAME,LABM_SHORT_NAME,LABM_UNITS,base uri,unique uri,preflabel,pref2,pref final
2D1,MOISTURE_CONTENT,Moisture content - 1approximate saturation paste,Moisture content,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/2D1,',@en,'2D1'@en
3_C_B,EC,Electrical conductivity or soluble salts - Total soluble salts %,EC,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/3_C_B,',@en,'3_C_B'@en
3_NR,EC,Electrical conductivity or soluble salts - Not recorded,EC,?,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/3_NR,',@en,'3_NR'@en
3A_C_2.5,EC,EC of 1:2.5 soil/water extract,EC,dS/m,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/3A_C_2.5,',@en,'3A_C_2.5'@en
3A_TSS,EC,Electrical conductivity or soluble salts - Total soluble salts %,EC,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/3A_TSS,',@en,'3A_TSS'@en
3A1,EC,EC of 1:5 soil/water extract,EC,dS/m,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/3A1,',@en,'3A1'@en
4_NR,PH,pH of soil - Not recorded,pH,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4_NR,',@en,'4_NR'@en
4A_C_1,PH,pH of soil - pH of 1:1 soil/water suspension,pH Soil/water,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4A_C_1,',@en,'4A_C_1'@en
4A_C_2.5,PH,pH of soil - pH of 1:2.5 soil/water suspension,pH Soil/water,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4A_C_2.5,',@en,'4A_C_2.5'@en
4A1,PH,pH of 1:5 soil/water suspension,pH Soil/water,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4A1,',@en,'4A1'@en
4B_C_2,PH,pH of soil - pH of 1:2.5 Soil/0.1M CaCl2 suspension,pH Soil/CaCl2,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4B_C_2,',@en,'4B_C_2'@en
4B_C_2.5,PH,pH of soil - pH of 1:2.5 Soil/0.1M CaCl2 suspension,pH Soil/CaCl2,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4B_C_2.5,',@en,'4B_C_2.5'@en
4B1,PH,pH of 1:5 soil/0.01M calcium chloride extract - direct,pH Soil/CaCl2,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4B1,',@en,'4B1'@en
4B2,PH,pH of 1:5 soil/0.01M calcium chloride extract - following Method 4A1,pH Soil/CaCl2,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4B2,',@en,'4B2'@en
4C_C_1,PH,pH of 1:1 soil/1M potassium chloride suspension,pH Soil/KCl,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4C_C_1,',@en,'4C_C_1'@en
4C1,PH,pH of 1:5 soil/1M potassium chloride extract - direct,pH Soil/KCl,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4C1,',@en,'4C1'@en
4C2,PH,pH of 1:5 soil/1M potassium chloride extract - following Method 4A1,pH Soil/KCl,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4C2,',@en,'4C2'@en
4D1,PH,pH of sodium fluoride suspension,pH (NaF),-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4D1,',@en,'4D1'@en
4.00E+01,PH,pH of hydrogen peroxide extract,pH (H2O2),-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/40,',@en,'40'@en
4F1,PH_CHANGE,pH change,pH Change,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/4F1,',@en,'4F1'@en
5_C_B,CHLORIDE,Water soluble Chloride - Method recorded as B,Water soluble Cl,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/5_C_B,',@en,'5_C_B'@en
5_NR,CHLORIDE,Water soluble Chloride - Cl(%) - Not recordede,Water soluble Cl,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/5_NR,',@en,'5_NR'@en
5A_C_2.5,CHLORIDE,Chloride - 1:2.5 soil/water extract,Water soluble Cl,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/5A_C_2.5,',@en,'5A_C_2.5'@en
5A1,CHLORIDE,"Chloride - 1:5 soil/water extract, potentiometric titration",Water soluble Cl,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/5A1,',@en,'5A1'@en
5A2,CHLORIDE,"Chloride - 1:5 soil/water extract, automated colour",Water soluble Cl,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/5A2,',@en,'5A2'@en
6_DC,CARBON,Organic carbon (%) - Dry combustion,Organic carbon,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/6_DC,',@en,'6_DC'@en
6A1,ORGANIC_CARBON,Organic carbon - Walkley and Black,Organic carbon,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/6A1,',@en,'6A1'@en
6A1_UC,CARBON,Organic carbon (%) - Uncorrected Walkley and Black method,Organic carbon,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/6A1_UC,',@en,'6A1_UC'@en
6B1,ORGANIC_CARBON,Total organic carbon - Heanes wet oxidation,Organic carbon,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/6B1,',@en,'6B1'@en
6B2,ORGANIC_CARBON,"Total organic carbon - high frequency induction furnace, volumetric",Organic carbon,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/6B2,',@en,'6B2'@en
6B3,ORGANIC_CARBON,"Total organic carbon - high frequency induction furnace, infrared",Organic carbon,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/6B3,',@en,'6B3'@en
6C1,CARBON,Pyrophosphate-extractable carbon,Extractable carbon,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/6C1,',@en,'6C1'@en
6Z,CARBON,Organic carbon (%) - Not recorded,Organic carbon,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/6Z,',@en,'6Z'@en
7_C_B,NITROGEN,Total Nitrogen - method description not recorded,Total Nitrogen,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7_C_B,',@en,'7_C_B'@en
7_NR,NITROGEN,Total nitrogen (%) - Not recorded,Total Nitrogen,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7_NR,',@en,'7_NR'@en
7A1,NITROGEN,"Total nitrogen - semimicro Kjeldahl, steam distillation",Total Nitrogen,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7A1,',@en,'7A1'@en
7A2,NITROGEN,"Total nitrogen - semimicro Kjeldahl , automated colour",Total Nitrogen,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7A2,',@en,'7A2'@en
7A3,NITROGEN,Total nitrogen (where nitrate > 20 mg N kg-1) - steam distillation,Total Nitrogen,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7A3,',@en,'7A3'@en
7A4,NITROGEN,Total nitrogen (where nitrate > 20 mg N kg-1) - automated colour,Total Nitrogen,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7A4,',@en,'7A4'@en
7A5,NITROGEN,"Total nitrogen - high frequency induction furnace, thermal conductivity",Total Nitrogen,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7A5,',@en,'7A5'@en
7B1,NITRATE,Water soluble nitrate - automated colour,Water soluble NO3,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7B1,',@en,'7B1'@en
7C_CASO4,NITRATE,CaSO4 extractable nitrate. O'Brien and Fiore (1962),CaSO4 Extr. NO3,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C_CASO4,',@en,'7C_CASO4'@en
7C1,MIN_NITROGEN,Mineral nitrogen with 2M KCl - steam distillation,Mineral nitrogen,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C1,',@en,'7C1'@en
7C1a,AMMONIUM-N,"Ammonium-N, in presence or absence of nitrite",Ammonium-N,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C1a,',@en,'7C1a'@en
7C1b,(NITRATE+NITRITE)-N,"(Nitrate+nitrite)-N, in presence of nitrite",(Nitrate+nitrite)-N,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C1b,',@en,'7C1b'@en
7C1c,(AMMONIUM+NO3+NO2)-N,"(Ammonium+nitrate+nitrite)-N, in presence of nitrite",(NH4+NO2+NO3)-N,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C1c,',@en,'7C1c'@en
7C1d,(AMMONIUM+NITRATE)-N,"(Ammonium+nitrate)-N, in presence of nitrite",(NH4+NO3)-N,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C1d,',@en,'7C1d'@en
7C1e,NITRATE-N,"Nitrate-N, in presence of nitrite",Nitrate-N,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C1e,',@en,'7C1e'@en
7C1f,NITRATE-N,"Nitrate-N, in absence of nitrite",Nitrate-N,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C1f,',@en,'7C1f'@en
7C1g,(AMMONIUM+NITRATE)-N,"(Ammonium+nitrate)-N, in absence of nitrite",(NH4+NO3)-N,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C1g,',@en,'7C1g'@en
7C1h,NITRITE-N,Nitrite-N,Nitrate-N,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C1h,',@en,'7C1h'@en
7C2,MIN_NITROGEN,Mineral nitrogen with 2M KCl - automated colour,Mineral nitrogen,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7C2,',@en,'7C2'@en
7D1,NITRATE,CaSO4 extractable nitrate. O'Brien and Fiore (1962),CaSO4 Extr. NO3,?,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/7D1,',@en,'7D1'@en
8A1,ORGANIC_CARBON,Total organic carbon/total nitrogen ratio,Total Organic C/N,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/8A1,',@en,'8A1'@en
9_NR,PHOSPHORUS,Available P (mg/kg) - Not recorded,Available P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9_NR,',@en,'9_NR'@en
9A_HCL,PHOSPHORUS,Total element - P(%) - By boiling HCl,Total P,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9A_HCL,',@en,'9A_HCL'@en
9A_HCLP2O5,PHOSPHORUS,Total element - P(%) - By boiling HCl(P2O5),Total P,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9A_HCLP2O5,',@en,'9A_HCLP2O5'@en
9A_HF+,PHOSPHORUS,Total element - P(%) - HF/HCl04 Digest,Total P,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9A_HF+,',@en,'9A_HF+'@en
9A_NR,PHOSPHORUS,Total element - P(%) - Not recorded,Total P,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9A_NR,',@en,'9A_NR'@en
9A1,PHOSPHORUS,Total phosphorus - X-ray fluorescence,Total P,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9A1,',@en,'9A1'@en
9A2,PHOSPHORUS,Total phosphorus - sodium carbonate fusion,Total P,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9A2,',@en,'9A2'@en
9A3,PHOSPHORUS,"Total Phosphorus (ppm) - semimicro kjeldahl, automated colour",Total P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9A3,',@en,'9A3'@en
9B_9C,PHOSPHORUS,Available P (mg/kg) - Bicarbonate P - 0.5M NaHCO3 extractable,Available P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9B_9C,',@en,'9B_9C'@en
9B1,PHOSPHORUS,Bicarbonate-extractable phosphorus - manual colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9B1,',@en,'9B1'@en
9B2,PHOSPHORUS,Bicarbonate-extractable phosphorus - automated colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9B2,',@en,'9B2'@en
9B2_COL,PHOSPHORUS,Bicarbonate-extractable phosphorus - automated colour. Based on Colwell (1965). Method no longer recommended,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9B2_COL,',@en,'9B2_COL'@en
9BUFF_0,PHOSPHORUS,"Buffering Capacity by 0.01M CaCl2, solution of 0 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9BUFF_0,',@en,'9BUFF_0'@en
9BUFF_0.5,PHOSPHORUS,"Buffering Capacity by 0.01M CaCl2, solution of 0.5 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9BUFF_0.5,',@en,'9BUFF_0.5'@en
9BUFF_1,PHOSPHORUS,"Buffering Capacity by 0.01M CaCl2, solution of 1 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9BUFF_1,',@en,'9BUFF_1'@en
9BUFF_2,PHOSPHORUS,"Buffering Capacity by 0.01M CaCl2, solution of 2 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9BUFF_2,',@en,'9BUFF_2'@en
9BUFF_4,PHOSPHORUS,"Buffering Capacity by 0.01M CaCl2, solution of 4 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9BUFF_4,',@en,'9BUFF_4'@en
9C1,PHOSPHORUS,Olsen-extractable phosphorus - manual colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9C1,',@en,'9C1'@en
9C2,PHOSPHORUS,Olsen-extractable phosphorus - automated colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9C2,',@en,'9C2'@en
9D1,PHOSPHORUS,Lactate-extractable phosphorus - manual colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9D1,',@en,'9D1'@en
9D2,PHOSPHORUS,Lactate-extractable phosphorus - automated colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9D2,',@en,'9D2'@en
9E,PHOSPHORUS,Available P (mg/kg) - Bray P,Available P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9E,',@en,'9E'@en
9.00E+01,PHOSPHORUS,Fluoride-extractable phosphorus (Bray 1-P) - manual colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/90,',@en,'90'@en
9.00E+02,PHOSPHORUS,Fluoride-extractable phosphorus (Bray 1-P) - automated colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/900,',@en,'900'@en
9F1,PHOSPHORUS,Calcium chloride-extractable phosphorus - manual colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9F1,',@en,'9F1'@en
9F2,PHOSPHORUS,Calcium chloride-extractable phosphorus - automated colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9F2,',@en,'9F2'@en
9G_BSES,PHOSPHORUS,Available P (mg/kg) - Acid P - 0.005M H2SO4 (BSES),Available P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9G_BSES,',@en,'9G_BSES'@en
9G1,PHOSPHORUS,Acid-extractable phosphorus - manual colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9G1,',@en,'9G1'@en
9G2,PHOSPHORUS,Acid-extractable phosphorus - automated colour,Extractable P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9G2,',@en,'9G2'@en
9H_NR,PHOSPHORUS,Posphate retention % - Not recorded,P retention,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9H_NR,',@en,'9H_NR'@en
9H1,PHOSPHATE_RETENTION,Phosphate retention,P retention,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9H1,',@en,'9H1'@en
9I1,PHOSPHATE_SORPTION,Phosphate sorption index,PO4 sorption index,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9I1,',@en,'9I1'@en
9J1,PHOSPHATE_SORPTION,Phosphate sorption curve - manual colour,PO4 sorption curve,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9J1,',@en,'9J1'@en
9J2,PHOSPHATE_SORPTION,Phosphate sorption curve - automated colour,PO4 sorption curve,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9J2,',@en,'9J2'@en
9M,PHOSPHORUS,Available P (mg/kg) - Mehlich P,Available P,mg/kg,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9M,',@en,'9M'@en
9R1,PHOSPHORUS,Resin extractable phosphorus - automated colour (CSIRO Div of Soil Tech Mem 63/1972),Extractable P,?,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/9R1,',@en,'9R1'@en
M1a,SAR,Sodium absorption ratio (SAR),SAR,-,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/M1a,',@en,'M1a'@en
MIN_EC,CLAY_MINERAL,Exchange Capacity - Minerology,CEC,?,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/MIN_EC,',@en,'MIN_EC'@en
MIN_NR_K2O,CLAY_MINERAL,Kaolin minerals,Kaolin minerals,?,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/MIN_NR_K2O,',@en,'MIN_NR_K2O'@en
P10_CF_C,PSA,Clay (%) - Coventry and Fett pipette method,Clay,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_CF_C,',@en,'P10_CF_C'@en
P10_CF_CS,PSA,Coarse sand (%) - Coventry and Fett pipette method,Coarse sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_CF_CS,',@en,'P10_CF_CS'@en
P10_CF_FS,PSA,Fine sand (%) - Coventry and Fett pipette method,Fine sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_CF_FS,',@en,'P10_CF_FS'@en
P10_CF_S,PSA,Sand (%) - Coventry and Fett pipette method,Sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_CF_S,',@en,'P10_CF_S'@en
P10_CF_Z,PSA,Silt (%) - Coventry and Fett pipette method,Silt,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_CF_Z,',@en,'P10_CF_Z'@en
P10_GRAV,PSA,Gravel (%),Gravel,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_GRAV,',@en,'P10_GRAV'@en
P10_HYD_C,PSA,Clay (%) - Hydrometer Method,Clay,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_HYD_C,',@en,'P10_HYD_C'@en
P10_HYD_CS,PSA,Coarse Sand (%) - Hydrometer Method,Coarse Sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_HYD_CS,',@en,'P10_HYD_CS'@en
P10_HYD_FS,PSA,Fine Sand (%) - Hydrometer Method,Fine Sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_HYD_FS,',@en,'P10_HYD_FS'@en
P10_HYD_S,PSA,Sand (%) - Hydrometer Method,Sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_HYD_S,',@en,'P10_HYD_S'@en
P10_HYD_Z,PSA,Silt (%) - Hydrometer Method,Silt,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_HYD_Z,',@en,'P10_HYD_Z'@en
P10_NR_C,PSA,Clay (%) - Not recorded,Clay,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_NR_C,',@en,'P10_NR_C'@en
P10_NR_CS,PSA,Coarse sand (%) - Not recorded,Coarse sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_NR_CS,',@en,'P10_NR_CS'@en
P10_NR_FS,PSA,Fine sand (%) - Not recorded,Fine sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_NR_FS,',@en,'P10_NR_FS'@en
P10_NR_S,PSA,Sand (%) - Not recorded,Sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_NR_S,',@en,'P10_NR_S'@en
P10_NR_Z,PSA,Silt (%) - Not recorded,Silt,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_NR_Z,',@en,'P10_NR_Z'@en
P10_PB_C,PSA,Clay (%) - Plummet balance,Clay,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_PB_C,',@en,'P10_PB_C'@en
P10_PB_CS,PSA,Coarse sand (%) - Plummet balance,Coarse sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_PB_CS,',@en,'P10_PB_CS'@en
P10_PB_FS,PSA,Fine sand (%) - Plummet balance,Fine sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_PB_FS,',@en,'P10_PB_FS'@en
P10_PB_S,PSA,Sand (%) - Plummet balance,Sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_PB_S,',@en,'P10_PB_S'@en
P10_PB_Z,PSA,Silt (%) - Plummet balance,Silt,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_PB_Z,',@en,'P10_PB_Z'@en
P10_PB1_C,PSA,Clay (%) - Plummet balance (Acid digestion pretreatment),Clay,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_PB1_C,',@en,'P10_PB1_C'@en
P10_PB1_CS,PSA,Coarse sand (%) - Plummet balance (Acid digestion pretreatment),Coarse sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_PB1_CS,',@en,'P10_PB1_CS'@en
P10_PB1_FS,PSA,Fine sand (%) - Plummet balance (Acid digestion pretreatment),Fine sand,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_PB1_FS,',@en,'P10_PB1_FS'@en
P10_PB1_Z,PSA,Silt (%) - Plummet balance (Acid digestion pretreatment),Silt,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_PB1_Z,',@en,'P10_PB1_Z'@en
P10_S_0.20,PSA,0.20 micron (cumulative %) - Sedigraph,0.20 micron,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_S_0.20,',@en,'P10_S_0.20'@en
P10_S_0.48,PSA,0.48 micron (cumulative %) - Sedigraph,0.48 micron,%,http://registry.it.csiro.au/def/soils/lab-methods/,http://registry.it.csiro.au/def/soils/lab-methods/P10_S_0.48,',@en,'P10_S_0.48'@en
