agency_code,proj_code,s_id,o_id,h_no,h_desig_num_pref,h_desig_master,h_desig_subdiv,h_desig_suffix,h_upper_depth,h_lower_depth,h_texture,h_texture_qual,h_soil_water_stat,h_stickiness,h_plasticity_type,h_plasticity_deg,h_water_repellence,h_carbonate_eff,h_bound_distinct,h_bound_shape,h_permeability,h_notes,h_ec,h_salinity_depth,h_dispersion
898,AcidSoils,AN105,1,3,NULL,B,21,NULL,0.3,0.6,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN105,1,4,NULL,B,22,NULL,0.6,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN106,1,1,NULL,A,1,NULL,0,0.2,CLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN106,1,2,NULL,B,21,NULL,0.2,0.6,ZCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN106,1,3,NULL,B,22,NULL,0.6,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN107,1,1,NULL,A,1,NULL,0,0.1,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN107,1,2,NULL,A,3,NULL,0.1,0.3,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN107,1,3,NULL,B,21,NULL,0.3,0.6,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN107,1,4,NULL,B,22,NULL,0.6,0.8,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN108,1,1,NULL,A,NULL,p,0,0.2,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN108,1,2,NULL,A,2,NULL,0.2,0.4,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Not bleached.,NULL,NULL,NULL
898,AcidSoils,AN108,1,3,NULL,B,21,NULL,0.4,0.6,SMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN108,1,4,NULL,B,22,NULL,0.6,0.8,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN109,1,1,NULL,A,NULL,p,0,0.2,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN109,1,2,NULL,A,2,NULL,0.2,0.4,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN109,1,3,NULL,B,21,NULL,0.4,0.6,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN109,1,4,NULL,B,22,NULL,0.6,0.8,SMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN11,1,1,NULL,A,NULL,p,0,0.1,ZL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN11,1,2,NULL,A,2,NULL,0.1,0.2,ZL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN11,1,3,NULL,B,21,NULL,0.2,0.4,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN11,1,4,NULL,B,22,NULL,0.4,NULL,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No CO3.,NULL,NULL,NULL
898,AcidSoils,AN110,1,1,NULL,A,1,NULL,0,0.2,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN110,1,2,NULL,A,2,NULL,0.2,0.4,KSCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Not bleached.,NULL,NULL,NULL
898,AcidSoils,AN110,1,3,NULL,B,21,NULL,0.4,0.5,KSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"No sample 70-80, too rocky",NULL,NULL,NULL
898,AcidSoils,AN111,1,1,NULL,A,NULL,p,0,0.1,CLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN111,1,2,NULL,B,21,NULL,0.1,0.6,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN111,1,3,NULL,B,22,NULL,0.6,0.8,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Some hard CO3 concretions,NULL,NULL,NULL
898,AcidSoils,AN112,1,1,NULL,A,NULL,p,0,0.2,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN112,1,2,NULL,A,2,NULL,0.2,0.3,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale but not bleached.,NULL,NULL,NULL
898,AcidSoils,AN112,1,3,NULL,B,21,NULL,0.3,0.6,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN112,1,4,NULL,B,22,NULL,0.6,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN113,1,1,NULL,A,NULL,p,0,0.2,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN113,1,2,NULL,A,2,NULL,0.2,0.5,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached.,NULL,NULL,NULL
898,AcidSoils,AN113,1,3,NULL,B,21,NULL,0.5,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN114,1,1,NULL,A,NULL,p,0,0.2,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN114,1,2,NULL,A,2,NULL,0.2,0.3,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Not bleached,NULL,NULL,NULL
898,AcidSoils,AN114,1,3,NULL,B,21,NULL,0.3,0.6,FSC,-,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN114,1,4,NULL,B,22,NULL,0.6,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Magnesium nodules at 60-80 cm.,NULL,NULL,NULL
898,AcidSoils,AN115,1,1,NULL,A,NULL,p,0,0.2,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN115,1,2,NULL,A,2,NULL,0.2,0.4,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Not bleached.,NULL,NULL,NULL
898,AcidSoils,AN115,1,3,NULL,B,1,NULL,0.4,0.5,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN115,1,4,NULL,B,2,NULL,0.5,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN116,1,1,NULL,A,NULL,p,0,0.2,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN116,1,2,NULL,A,2,NULL,0.2,0.3,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN116,1,3,NULL,B,21,NULL,0.3,0.6,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN116,1,4,NULL,B,22,NULL,0.6,0.8,CLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nodules.,NULL,NULL,NULL
898,AcidSoils,AN117,1,1,NULL,A,NULL,p,0,0.2,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN117,1,2,NULL,A,2,NULL,0.2,0.4,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN117,1,3,NULL,B,2,NULL,0.4,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN118,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN118,1,2,NULL,A,2,NULL,0.1,0.4,LS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN118,1,3,NULL,B,21,NULL,0.4,0.6,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN118,1,4,NULL,B,22,NULL,0.6,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN119,1,1,NULL,A,1,NULL,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN119,1,2,NULL,A,2,NULL,0.1,0.4,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN119,1,3,NULL,B,21,NULL,0.4,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN12,1,1,NULL,A,NULL,p,0,0.2,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN12,1,2,NULL,B,1,NULL,0.2,0.4,FSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN12,1,3,NULL,B,21,NULL,0.4,0.6,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mn many nodules, large 5-15mm.",NULL,NULL,NULL
898,AcidSoils,AN12,1,4,NULL,B,22,NULL,0.6,0.8,MHC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN120,1,1,NULL,A,NULL,p,0,0.1,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN120,1,2,NULL,A,2,NULL,0.1,0.3,LS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN120,1,3,NULL,B,21,NULL,0.3,0.8,CLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN121,1,1,NULL,A,NULL,p,0,0.2,ZCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN121,1,2,NULL,A,3,NULL,0.2,0.33,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mica in coarse fragments.,NULL,NULL,NULL
898,AcidSoils,AN121,1,3,NULL,B,1,NULL,0.33,0.5,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN121,1,4,NULL,B,21,NULL,0.5,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN122,1,1,NULL,A,NULL,p,0,0.1,LFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN122,1,2,NULL,A,2,NULL,0.1,0.4,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN122,1,3,NULL,B,2,NULL,0.4,0.8,CLKS,-,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Coarse sand at depth.,NULL,NULL,NULL
898,AcidSoils,AN123,1,1,NULL,A,NULL,p,0,0.1,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN123,1,2,NULL,B,21,NULL,0.1,0.6,LS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN123,1,3,NULL,B,22,NULL,0.6,0.8,LKS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN124,1,1,NULL,A,1,NULL,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN124,1,2,NULL,A,2,NULL,0.1,0.4,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN124,1,3,NULL,B,2,NULL,0.4,0.8,SC,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN125,1,1,NULL,A,NULL,p,0,0.12,ZL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN125,1,2,NULL,A,2,NULL,0.12,0.4,KSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN125,1,3,NULL,B,2,NULL,0.4,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN126,1,1,NULL,A,NULL,p,0,0.2,KSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stoney.,NULL,NULL,NULL
898,AcidSoils,AN126,1,2,NULL,A,2,NULL,0.2,0.35,KSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Pale A2, stonelayer 35-40cm.",NULL,NULL,NULL
898,AcidSoils,AN126,1,3,NULL,B,2,NULL,0.4,0.7,KSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN127,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN127,1,2,NULL,A,2,NULL,0.1,0.4,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN127,1,3,NULL,B,21,NULL,0.4,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN128,1,1,NULL,A,NULL,p,0,0.1,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN128,1,2,NULL,A,3,NULL,0.1,0.2,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN128,1,3,NULL,B,1,NULL,0.2,0.5,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gradational colour change B1 to B2.,NULL,NULL,NULL
898,AcidSoils,AN128,1,4,NULL,B,2,NULL,0.5,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN129,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN129,1,2,NULL,A,2,NULL,0.1,0.4,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN129,1,3,NULL,B,21,NULL,0.4,0.8,FSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN13,1,1,NULL,A,NULL,p,0,0.15,ZL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN13,1,2,NULL,A,2,NULL,0.15,0.3,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN13,1,3,NULL,B,21,NULL,0.3,0.6,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN13,1,4,NULL,B,22,NULL,0.6,0.8,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN130,1,1,NULL,CL,NULL,p,0,0.1,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN130,1,2,NULL,A,3,NULL,0.1,0.3,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN130,1,3,NULL,B,21,NULL,0.3,0.5,CLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN130,1,4,NULL,B,22,NULL,0.5,0.8,CLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Charcoal?,NULL,NULL,NULL
898,AcidSoils,AN131,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN131,1,2,NULL,A,2,NULL,0.1,0.5,LFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN131,1,3,NULL,B,2,NULL,0.5,0.8,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN132,1,1,NULL,A,NULL,p,0,0.1,LFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN132,1,2,NULL,A,2,NULL,0.1,0.4,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN132,1,3,NULL,B,21,NULL,0.4,0.7,CLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN132,1,4,NULL,B,22,NULL,0.7,0.8,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN133,1,1,NULL,A,NULL,p,0,0.1,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN133,1,2,NULL,A,3,NULL,0.1,0.4,LS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN133,1,3,NULL,B,1,NULL,0.4,0.6,KSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Nodules very common, 20mm.",NULL,NULL,NULL
898,AcidSoils,AN133,1,4,NULL,B,2,NULL,0.6,0.8,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN134,1,1,NULL,A,NULL,p,0,0.2,L,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN134,1,2,NULL,A,3,NULL,0.2,0.4,ZL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Charcoal present, 30-50cm.",NULL,NULL,NULL
898,AcidSoils,AN134,1,3,NULL,B,21,NULL,0.4,0.6,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Charcoal present, 30-50cm.",NULL,NULL,NULL
898,AcidSoils,AN134,1,4,NULL,B,22,NULL,0.6,0.8,FSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN135,1,1,NULL,A,1,NULL,0,0.3,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN135,1,2,NULL,A,2,NULL,0.3,0.7,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN135,1,3,NULL,B,21,NULL,0.7,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN135,1,4,NULL,B,22,NULL,0.8,NULL,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN136,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN136,1,2,NULL,A,2,NULL,0.1,0.5,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN136,1,3,NULL,B,2,NULL,0.5,0.8,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN137,1,1,NULL,A,NULL,p,0,0.2,L,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN137,1,2,NULL,B,21,NULL,0.2,0.5,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Some bleaching at top of B. Mottling only at 20-30cm.,NULL,NULL,NULL
898,AcidSoils,AN137,1,3,NULL,B,22,NULL,0.5,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN138,1,1,NULL,A,NULL,p,0,0.2,LFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN138,1,2,NULL,A,2,NULL,0.2,0.4,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN138,1,3,NULL,B,21,NULL,0.4,0.6,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN138,1,4,NULL,B,22,NULL,0.6,0.8,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN139,1,1,NULL,A,NULL,p,0,0.2,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN139,1,2,NULL,A,2,NULL,0.2,0.4,LFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN139,1,3,NULL,B,2,NULL,0.4,0.75,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN139,1,4,NULL,B,3,NULL,0.75,0.8,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sandier layer.,NULL,NULL,NULL
898,AcidSoils,AN14,1,1,NULL,A,NULL,p,0,0.2,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN14,1,2,NULL,A,3,NULL,0.2,0.7,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN14,1,3,NULL,B,2,NULL,0.7,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No CO3.,NULL,NULL,NULL
898,AcidSoils,AN140,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN140,1,2,NULL,A,2,NULL,0.1,0.3,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN140,1,3,NULL,B,21,NULL,0.3,0.6,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN140,1,4,NULL,B,22,NULL,0.6,0.8,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN141,1,1,NULL,A,NULL,p,0,0.1,L,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stoney.,NULL,NULL,NULL
